C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_charge_time,predicted_charge_time_se,predicted_SOH200,predicted_SOH200_se,predicted_slope50_200,predicted_slope50_200_se,predicted_degradation_rate,predicted_degradation_rate_se,predicted_EOL,predicted_EOL_se,stress_p,soc_weighted_stress
5.0,42.0,4.85,5.04,4.701030927835052,9.741030927835052,0.3389690721649483,0.4395370566144763,3,True,True,True,True,9.964738474798365,0.432879390839616,0.9929190274402387,0.0007433720689227416,-0.004231674324360917,0.0003978820288443515,0.004231674324360917,0.0003978820288443515,1348.417789842185,45.606032052453564,2.0,24.298187499999997
5.0,43.0,4.55,5.16,4.8791208791208796,10.03912087912088,0.2808791208791206,0.3608386262180081,3,True,True,True,True,10.262828426084193,0.432879390839616,0.9968453339792175,0.00047360579003340257,-0.001973259157646908,0.0002653239791198861,0.001973259157646908,0.0002653239791198861,1559.6538826378628,75.43559718134914,2.0,23.012406249999998
5.0,43.0,4.6,5.16,4.826086956521739,9.986086956521739,0.3339130434782609,0.3712441820456656,3,True,True,True,True,10.209794503485051,0.432879390839616,0.9963963846027349,0.0004939763982669489,-0.002237221171285376,0.00027466634321649913,0.002237221171285376,0.00027466634321649913,1522.7448724476865,67.24800392155261,2.0,23.223999999999997
5.0,43.0,4.65,5.16,4.774193548387096,9.934193548387096,0.38580645161290406,0.3831775212429063,3,True,True,True,True,10.15790109535041,0.432879390839616,0.9958775536697081,0.0005172503242789656,-0.0025399760020572678,0.0002854329686113124,0.0025399760020572678,0.0002854329686113124,1486.3202260902945,60.08175858587756,2.0,23.43790625
5.0,43.0,4.7,5.16,4.723404255319148,9.88340425531915,0.4365957446808517,0.39650072436277706,3,True,True,True,True,10.107111802282462,0.432879390839616,0.9952771612561669,0.0005471386167379445,-0.002887660988170333,0.0002996189075222707,0.002887660988170333,0.0002996189075222707,1450.387194588282,54.133074593289265,2.0,23.654125
5.0,43.0,4.75,5.16,4.673684210526315,9.833684210526314,0.4863157894736849,0.41107867568848966,3,True,True,True,True,10.057391757489627,0.432879390839616,0.9945814541213402,0.000589818934518524,-0.003287446526287992,0.0003204965894804515,0.003287446526287992,0.0003204965894804515,1414.9524732918358,49.620632394722904,2.0,23.87265625
5.0,43.0,4.8,5.16,4.625,9.785,0.5350000000000001,0.42678281636289495,3,True,True,True,True,10.008707546963313,0.432879390839616,0.9937742178065333,0.0006544693869710074,-0.003747719585481951,0.00035285092650997414,0.003747719585481951,0.00035285092650997414,1380.0222083880362,46.73755362039076,2.0,24.0935
5.0,44.0,4.5,5.279999999999999,4.8,10.079999999999998,0.47999999999999954,0.34793292685223476,1,True,True,True,True,10.303707546963311,0.432879390839616,0.9971291212784488,0.0004596622429303614,-0.001805324816584841,0.0002588857210055742,0.001805324816584841,0.0002588857210055742,1586.3426837807024,81.82866809103055,2.0,22.8625
5.0,44.0,4.55,5.279999999999999,4.747252747252747,10.027252747252746,0.5327472527472521,0.36638188899886837,3,True,True,True,True,10.250960294216059,0.432879390839616,0.996736950424151,0.0004786559988469158,-0.0020371673572103072,0.0002676426383123495,0.0020371673572103072,0.0002676426383123495,1550.1996562702998,73.2608506657044,2.0,23.066125
5.0,44.0,4.6,5.279999999999999,4.695652173913043,9.975652173913042,0.5843478260869563,0.3766343281197759,3,True,True,True,True,10.199359720876355,0.432879390839616,0.9962859567224401,0.0004988676252353393,-0.002301854450073996,0.0002769140423078085,0.002301854450073996,0.0002769140423078085,1514.4943648024648,65.5375963550839,2.0,23.272
5.0,44.0,4.65,5.279999999999999,4.64516129032258,9.92516129032258,0.6348387096774193,0.38840209474375603,3,True,True,True,True,10.148868837285892,0.432879390839616,0.9957666447946307,0.000522435518784254,-0.0026044066972143115,0.0002878628021930821,0.0026044066972143115,0.0002878628021930821,1479.234701382209,58.81248889864989,2.0,23.480125
5.0,44.0,4.7,5.279999999999999,4.595744680851063,9.875744680851064,0.684255319148936,0.40155198771228445,3,True,True,True,True,10.099452227814377,0.432879390839616,0.9951678887748476,0.000553173789887718,-0.0029506625314168733,0.00030253315310423975,0.0029506625314168733,0.00030253315310423975,1444.4280388159596,53.27274425174441,2.0,23.6905
5.0,44.0,4.75,5.279999999999999,4.5473684210526315,9.82736842105263,0.7326315789473679,0.41595294447963965,3,True,True,True,True,10.051075968015944,0.432879390839616,0.9944766368688877,0.0005972221900332852,-0.003347418980301839,0.0003241687699386583,0.003347418980301839,0.0003241687699386583,1410.081235376968,49.12029418882285,2.0,23.903125000000003
5.0,44.0,4.8,5.279999999999999,4.5,9.78,0.7799999999999994,0.4314797176671509,3,True,True,True,True,10.003707546963312,0.432879390839616,0.9936775597579076,0.0006634405573712133,-0.0038025978710946933,0.00035737687295617367,0.0038025978710946933,0.00035737687295617367,1376.2006400088626,46.52469410406993,2.0,24.118000000000002
5.0,45.0,4.5,5.4,4.666666666666667,10.066666666666666,0.7333333333333334,0.3405160309417971,1,True,True,True,True,10.29037421362998,0.432879390839616,0.997019906980934,0.00046517413736135054,-0.0018700597008823846,0.000261438758144339,0.0018700597008823846,0.000261438758144339,1575.7175690232891,79.2407550374235,2.0,22.921875
5.0,45.0,4.55,5.4,4.615384615384616,10.015384615384615,0.7846153846153845,0.36123967613821645,1,True,True,True,True,10.239092162347928,0.432879390839616,0.9966248431801324,0.0004837697356222012,-0.0021031453598989616,0.0002699869602732004,0.0021031453598989616,0.0002699869602732004,1540.8027390257455,71.1502234028309,2.0,23.11984375
5.0,45.0,4.6,5.4,4.565217391304349,9.96521739130435,0.8347826086956518,0.3826513837107853,1,True,True,True,True,10.188924938267663,0.432879390839616,0.9961721449303228,0.0005039197034854812,-0.002368354983106674,0.0002792424314614315,0.002368354983106674,0.0002792424314614315,1506.2885599026836,63.88494396326095,2.0,23.32
5.0,45.0,4.65,5.4,4.516129032258064,9.916129032258064,0.8838709677419363,0.3942395864685348,3,True,True,True,True,10.139836579221377,0.432879390839616,0.995652752065408,0.000527893366215992,-0.0026704717835920036,0.00029043473006188606,0.0026704717835920036,0.00029043473006188606,1472.1829544963625,57.59410933335661,2.0,23.52234375
5.0,45.0,4.7,5.4,4.468085106382978,9.868085106382978,0.9319148936170221,0.40720101077137605,3,True,True,True,True,10.09179265334629,0.432879390839616,0.9950560880523961,0.0005595845277297047,-0.0030150386108252778,0.000305644516417039,0.0030150386108252778,0.000305644516417039,1438.4933672211391,52.45505192492866,2.0,23.726875
5.0,45.0,4.75,5.4,4.421052631578948,9.821052631578947,0.9789473684210526,0.421408965683961,3,True,True,True,True,10.04476017854226,0.432879390839616,0.994369792014075,0.0006050601867253625,-0.0034084855038957144,0.0003280683615203211,0.0034084855038957144,0.0003280683615203211,1405.2267676075817,48.65248633868812,2.0,23.93359375
5.0,45.0,4.8,5.4,4.375,9.775,1.0250000000000004,0.4367418128547665,3,True,True,True,True,9.998707546963313,0.432879390839616,0.993579401049915,0.0006728302397038373,-0.0038582797457068396,0.00036211993316367236,0.0038582797457068396,0.00036211993316367236,1372.389654346974,46.33315576158424,2.0,24.1425
5.0,46.0,4.45,5.5200000000000005,4.584269662921349,10.10426966292135,0.9357303370786516,0.31340805390731297,1,True,True,True,True,10.327977209884663,0.432879390839616,0.9972552318048,0.00045301775952479587,-0.00173040153961406,0.00025579096932048715,0.00173040153961406,0.00025579096932048715,1599.2213748184906,85.03596173381096,2.0,22.791062500000002
5.0,46.0,4.5,5.5200000000000005,4.533333333333334,10.053333333333335,0.9866666666666664,0.3337401728752642,1,True,True,True,True,10.277040880296648,0.432879390839616,0.9969065379405901,0.0004706962653731205,-0.0019371158324183856,0.0002639856435328799,0.0019371158324183856,0.0002639856435328799,1565.1636198877559,76.72558179019119,2.0,22.98125
5.0,46.0,4.55,5.5200000000000005,4.4835164835164845,10.003516483516485,1.036483516483516,0.35485974592633046,1,True,True,True,True,10.227224030479798,0.432879390839616,0.9965088843139215,0.0004889753664614157,-0.0021712602006943886,0.0002723725720541103,0.0021712602006943886,0.0002723725720541103,1531.4627835108263,69.10566884281229,2.0,23.173562499999996
5.0,46.0,4.6,5.5200000000000005,4.434782608695653,9.954782608695654,1.0852173913043472,0.3766343281197758,1,True,True,True,True,10.178490155658967,0.432879390839616,0.9960548455310192,0.0005091686706757969,-0.0024367767153244124,0.00028167101387132775,0.0024367767153244124,0.00028167101387132775,1498.1272155407678,62.29179443244042,2.0,23.368
5.0,46.0,4.65,5.5200000000000005,4.387096774193549,9.90709677419355,1.1329032258064515,0.3989566850032932,1,True,True,True,True,10.130804321156862,0.432879390839616,0.9955357952054568,0.0005336634441338526,-0.0027382127202287047,0.00029316983896701925,0.0027382127202287047,0.00029316983896701925,1465.16482440851,56.427955555652005,2.0,23.5645625
5.0,46.0,4.7,5.5200000000000005,4.340425531914894,9.860425531914895,1.1795744680851064,0.41342329086885987,3,True,True,True,True,10.084133078878208,0.432879390839616,0.9949417005928106,0.0005664077676566656,-0.0030808192153380857,0.00030897236875864186,0.0030808192153380857,0.00030897236875864186,1432.583079206526,51.680769620121424,2.0,23.76325
5.0,46.0,4.75,5.5200000000000005,4.294736842105263,9.814736842105264,1.2252631578947373,0.4274244618858793,3,True,True,True,True,10.038444389068577,0.432879390839616,0.9942608803346251,0.0006133610792548522,-0.0034706660560368933,0.00033220986306178944,0.0034706660560368933,0.00033220986306178944,1400.3890122493171,48.21743631881715,2.0,23.964062499999997
5.0,46.0,4.8,5.5200000000000005,4.250000000000001,9.770000000000001,1.2699999999999996,0.4425489411977793,3,True,True,True,True,9.993707546963314,0.432879390839616,0.9934797183841491,0.0006826551171950973,-0.0039147769763638336,0.0003670885019157591,0.0039147769763638336,0.0003670885019157591,1368.589222096625,46.162848443747855,2.0,24.166999999999998
5.0,47.0,4.45,5.64,4.449438202247191,10.089438202247191,1.1905617977528085,0.30690948802291773,1,True,True,True,True,10.313145749210504,0.432879390839616,0.9971407754267242,0.0004590615122705698,-0.00179840890528267,0.0002586067280147166,0.00179840890528267,0.0002586067280147166,1587.5045814252712,82.11492291417579,2.0,22.85603125
5.0,47.0,4.5,5.64,4.4,10.04,1.2399999999999993,0.327645125975241,1,True,True,True,True,10.263707546963312,0.432879390839616,0.9967888561022141,0.0004762523327142538,-0.0020065764458938947,0.00026653964685139606,0.0020065764458938947,0.00026653964685139606,1554.680359716124,74.28531123857928,2.0,23.040625
5.0,47.0,4.55,5.64,4.351648351648352,9.991648351648351,1.2883516483516475,0.3491335917144326,1,True,True,True,True,10.215355898611664,0.432879390839616,0.9963889414969281,0.0004943063108111772,-0.002241581085648758,0.0002748177905535574,0.002241581085648758,0.0002748177905535574,1522.1794444379807,67.12927709858586,2.0,23.227281249999997
5.0,47.0,4.6,5.64,4.304347826086957,9.944347826086958,1.3356521739130427,0.3712441820456655,1,True,True,True,True,10.16805537305027,0.432879390839616,0.9959339516515625,0.0005146552007286735,-0.002507175150136601,0.00028422171895064,0.002507175150136601,0.00028422171895064,1490.010090821467,60.75996623176374,2.0,23.415999999999997
5.0,47.0,4.65,5.64,4.258064516129032,9.898064516129033,1.3819354838709677,0.3938721392702677,1,True,True,True,True,10.121772063092346,0.432879390839616,0.99541569177846,0.0005397888801280707,-0.002807672017839902,0.00029609103477140283,0.002807672017839902,0.00029609103477140283,1458.1801508620347,55.31536639815368,2.0,23.60678125
5.0,47.0,4.7,5.64,4.212765957446808,9.852765957446808,1.4272340425531915,0.4169332357046694,1,True,True,True,True,10.07647350441012,0.432879390839616,0.994824666546666,0.0005736825088779192,-0.003148034988181586,0.00031253710276105357,0.003148034988181586,0.00031253710276105357,1426.6970745881467,50.95062657573809,2.0,23.799625
5.0,47.0,4.75,5.64,4.1684210526315795,9.80842105263158,1.4715789473684202,0.4339761684702342,3,True,True,True,True,10.032128599594893,0.432879390839616,0.9941498618495384,0.0006221537882521372,-0.003533980959801462,0.0003366081235479178,0.003533980959801462,0.0003366081235479178,1395.567911766584,47.81532256100238,2.0,23.99453125
5.0,48.0,4.4,5.76,4.363636363636363,10.123636363636363,1.3963636363636365,0.28093931045597414,1,True,True,True,True,10.347343910599676,0.432879390839616,0.9973352702382716,0.0004486213588721403,-0.0016827497516656877,0.0002537318984138895,0.0016827497516656877,0.0002537318984138895,1607.7628383079718,87.20336565890454,2.0,22.744
5.0,48.0,4.45,5.76,4.314606741573034,10.074606741573033,1.4453932584269662,0.30116399078421335,1,True,True,True,True,10.298314288536346,0.432879390839616,0.9970215462366836,0.00046509288701747093,-0.0018690890620227797,0.0002614012082579567,0.0018690890620227797,0.0002614012082579567,1575.873631836783,79.27836969902629,2.0,22.921
5.0,48.0,4.5,5.76,4.266666666666667,10.026666666666667,1.4933333333333332,0.32226952087021166,1,True,True,True,True,10.25037421362998,0.432879390839616,0.9966666973978485,0.0004818716259497314,-0.0020785277606189955,0.00026911704293938103,0.0020785277606189955,0.00026911704293938103,1544.267315043006,71.9223020393209,2.0,23.1
5.0,48.0,4.55,5.76,4.21978021978022,9.97978021978022,1.54021978021978,0.3440938540137042,1,True,True,True,True,10.203487766743534,0.432879390839616,0.996264877854204,0.0004998016116412904,-0.002314179462199567,0.00027734391273715885,0.002314179462199567,0.00027734391273715885,1512.9523786126924,65.22327304687262,2.0,23.281
5.0,48.0,4.6,5.76,4.173913043478261,9.93391304347826,1.586086956521739,0.36650860591443074,1,True,True,True,True,10.157620590441573,0.432879390839616,0.9958093531440095,0.0005204249474615602,-0.002579607394445096,0.00028691907057138555,0.002579607394445096,0.00028691907057138555,1481.936946154743,59.29133853377927,2.0,23.464
5.0,48.0,4.65,5.76,4.129032258064516,9.889032258064516,1.6309677419354838,0.3894118354646164,1,True,True,True,True,10.112739805027829,0.432879390839616,0.9952923571302625,0.0005463164603537118,-0.0028788932654957395,0.0002992230878060413,0.0028788932654957395,0.0002992230878060413,1451.228774364286,54.25767058328786,2.0,23.649
5.0,48.0,4.7,5.76,4.085106382978723,9.845106382978724,1.6748936170212767,0.41272222927987495,1,True,True,True,True,10.068813929942037,0.432879390839616,0.9947049246797987,0.0005814497717148006,-0.0032167172411406643,0.0003163601033307781,0.0032167172411406643,0.0003163601033307781,1420.8352535936483,50.2652993490458,2.0,23.836000000000002
5.0,48.0,4.75,5.76,4.042105263157895,9.802105263157895,1.717894736842105,0.43637454214794014,1,True,True,True,True,10.025812810121208,0.432879390839616,0.9940366958044164,0.0006314679384063129,-0.003598450909016659,0.00034127830658792804,0.003598450909016659,0.00034127830658792804,1390.7634088218647,47.44627086114427,2.0,24.025
5.0,49.0,4.4,5.88,4.2272727272727275,10.107272727272727,1.6527272727272724,0.2756278316645952,1,True,True,True,True,10.33098027423604,0.432879390839616,0.9972144797484807,0.00045520074996909833,-0.0017546334871784174,0.00025680993561647957,0.0017546334871784174,0.00025680993561647957,1594.9845993563877,83.97260566479052,2.0,22.814500000000002
5.0,49.0,4.45,5.88,4.179775280898877,10.059775280898876,1.700224719101123,0.296215385781566,1,True,True,True,True,10.283482827862189,0.432879390839616,0.9968973452092118,0.00047113623685696474,-0.0019425470545165562,0.00026418816504149804,0.0019425470545165562,0.00026418816504149804,1564.3278971131276,76.52887485820735,2.0,22.98596875
5.0,49.0,4.5,5.88,4.133333333333334,10.013333333333334,1.7466666666666661,0.31764988511026415,1,True,True,True,True,10.237040880296647,0.432879390839616,0.9965398915180441,0.0004875898087716347,-0.002153059087534137,0.00027173752337934386,0.002153059087534137,0.00027173752337934386,1533.9240155742245,69.63911422386869,2.0,23.159375
5.0,49.0,4.55,5.88,4.0879120879120885,9.967912087912088,1.7920879120879114,0.33977107852001265,1,True,True,True,True,10.191619634875401,0.432879390839616,0.9961365518082448,0.0005055065303416687,-0.00238912909176172,0.0002799755160842646,0.00238912909176172,0.0002799755160842646,1503.7812449208022,63.39001119062578,2.0,23.33471875
5.0,49.0,4.6,5.88,4.043478260869565,9.923478260869565,1.8365217391304345,0.36245325717668436,1,True,True,True,True,10.147185807832878,0.432879390839616,0.9956809364850835,0.0005265288736339598,-0.002654132204969116,0.0002897903454523964,0.002654132204969116,0.0002897903454523964,1473.907543248705,57.88783796684446,2.0,23.512
5.0,49.0,4.65,5.88,4.0,9.879999999999999,1.88,0.38559743649118006,1,True,True,True,True,10.103707546963312,0.432879390839616,0.995165704329203,0.0005532967071738964,-0.0029519211579752684,0.0003025926608606378,0.0029519211579752684,0.0003025926608606378,1444.31053618294,53.25617157104545,2.0,23.69121875
5.0,49.0,4.7,5.88,3.9574468085106385,9.837446808510638,1.9225531914893614,0.40912521795948714,1,True,True,True,True,10.06115435547395,0.432879390839616,0.9945824123412679,0.000589752535867508,-0.003286897969145029,0.00032046370736141033,0.003286897969145029,0.00032046370736141033,1414.9975168606131,49.625401609725635,2.0,23.872375
5.0,49.0,4.75,5.88,3.9157894736842107,9.795789473684211,1.9642105263157892,0.4329740713523993,1,True,True,True,True,10.019497020647524,0.432879390839616,0.993921340656501,0.0006413337920452744,-0.003664096975024535,0.00034623585268176067,0.003664096975024535,0.00034623585268176067,1385.9754462750361,47.11035114238161,2.0,24.055468750000003
5.0,50.0,4.35,6.0,4.137931034482759,10.137931034482758,1.862068965517241,0.25132486010040755,1,True,True,True,True,10.361638581446071,0.432879390839616,0.9973736358881277,0.00044645934675074863,-0.0016598798263912505,0.0002527157972835715,0.0016598798263912505,0.0002527157972835715,1611.9651360317598,88.28097389600723,2.0,22.720937499999998
5.0,50.0,4.4,6.0,4.090909090909091,10.09090909090909,1.9090909090909092,0.2712047140793069,1,True,True,True,True,10.314616637872403,0.432879390839616,0.9970882139033146,0.0004617510537965271,-0.0018295879534555664,0.0002598546417720146,0.0018295879534555664,0.0002598546417720146,1582.3079197808604,80.83955532266246,2.0,22.885
5.0,50.0,4.45,6.0,4.044943820224719,10.04494382022472,1.9550561797752808,0.29210417683496775,1,True,True,True,True,10.268651367188033,0.432879390839616,0.9967679650195134,0.00047722286335385083,-0.0020188920558591116,0.00026698511457842424,0.0020188920558591116,0.00026698511457842424,1552.8667529223794,73.86928038761474,2.0,23.0509375
5.0,50.0,4.5,6.0,4.0,10.0,2.0,0.31381960560372285,1,True,True,True,True,10.223707546963313,0.432879390839616,0.99640826167442,0.0004934497859292276,-0.0022302629400690844,0.00027442464028737656,0.0022302629400690844,0.00027442464028737656,1523.649994165567,67.43851169823365,2.0,23.21875
5.0,50.0,4.55,6.0,3.956043956043956,9.956043956043956,2.043956043956044,0.33619292251527955,1,True,True,True,True,10.17975150300727,0.432879390839616,0.9960038169174261,0.0005114731564264484,-0.0024665061246706144,0.0002827407636229769,0.0024665061246706144,0.0002827407636229769,1494.6657043159025,61.631966511722325,2.0,23.3884375
5.0,50.0,4.6,6.0,3.91304347826087,9.913043478260871,2.08695652173913,0.359101182104292,1,True,True,True,True,10.136751025224184,0.432879390839616,0.9955485846727417,0.0005330235545975494,-0.002730810035908403,0.00029286571586153873,0.002730810035908403,0.00029286571586153873,1465.9216451025654,56.551421843465505,2.0,23.56
5.0,50.0,4.65,6.0,3.8709677419354835,9.870967741935484,2.1290322580645165,0.3824482688930384,1,True,True,True,True,10.094675288898797,0.432879390839616,0.9950356441048406,0.000560783920188674,-0.0030268015238145846,0.0003062283168646212,0.0030268015238145846,0.0003062283168646212,1437.425278342378,52.31213059844888,2.0,23.7334375
5.0,50.0,4.7,6.0,3.829787234042553,9.829787234042552,2.170212765957447,0.4061585150173637,1,True,True,True,True,10.053494781005865,0.432879390839616,0.9944570654305762,0.0005986356574650725,-0.003358609865173816,0.00032487115221806526,0.003358609865173816,0.00032487115221806526,1409.183765434867,49.03147383061102,2.0,23.90875
5.0,50.0,4.75,6.0,3.789473684210526,9.789473684210526,2.210526315789474,0.43017187473634855,1,True,True,True,True,10.013181231173839,0.432879390839616,0.9938037540594232,0.0006517821793046672,-0.0037309406135688293,0.0003514964398847999,0.0037309406135688293,0.0003514964398847999,1381.2039671826956,46.80757464885354,2.0,24.0859375
5.0,51.0,4.35,6.12,4.0,10.120000000000001,2.12,0.24755397507869986,1,True,True,True,True,10.343707546963314,0.432879390839616,0.9972451270958609,0.0004535624024448043,-0.0017364118728035941,0.0002560454047132287,0.0017364118728035941,0.0002560454047132287,1598.1639534307624,84.7698270890892,2.0,22.79690625
5.0,51.0,4.4,6.12,3.9545454545454537,10.074545454545454,2.1654545454545464,0.26771399330556994,1,True,True,True,True,10.298253001508767,0.432879390839616,0.9969562245084286,0.0004682987488444437,-0.0019077443260316386,0.0002628810688813704,0.0019077443260316386,0.0002628810688813704,1569.7319924038957,77.80730593174134,2.0,22.9555
5.0,51.0,4.45,6.12,3.910112359550561,10.03011235955056,2.209887640449439,0.2888661201962083,1,True,True,True,True,10.253819906513874,0.432879390839616,0.996633189697383,0.0004833921586596056,-0.0020982375298113005,0.0002698139277695686,0.0020982375298113005,0.0002698139277695686,1541.4895795068128,71.30270958336251,2.0,23.115906250000002
5.0,51.0,4.5,6.12,3.8666666666666663,9.986666666666666,2.253333333333334,0.3108078669114608,1,True,True,True,True,10.21037421362998,0.432879390839616,0.9962716243531914,0.0004995026278752816,-0.002310235148976951,0.00027720627796591775,0.002310235148976951,0.00027720627796591775,1513.4447868016964,65.32346050791062,2.0,23.278125
5.0,51.0,4.55,6.12,3.824175824175824,9.944175824175824,2.295824175824176,0.33338336254549494,1,True,True,True,True,10.167883371139137,0.432879390839616,0.9958665217088897,0.0005177610185870112,-0.0025463891775524016,0.00028567170604326794,0.0025463891775524016,0.00028567170604326794,1485.6054198067948,59.95172048107712,2.0,23.442156249999996
5.0,51.0,4.6,6.12,3.782608695652174,9.902608695652173,2.3373913043478263,0.3564722208833053,1,True,True,True,True,10.126316242615486,0.432879390839616,0.9954121771195732,0.0005399714442316807,-0.0028097030879834575,0.0002961783700520294,0.0028097030879834575,0.0002961783700520294,1457.9790159996523,55.28405757226749,2.0,23.607999999999997
5.0,51.0,4.65,6.12,3.741935483870967,9.861935483870967,2.378064516129033,0.37998087274500797,1,True,True,True,True,10.08564303083428,0.432879390839616,0.9949020847850332,0.0005688361753216233,-0.0031035813540664517,0.0003101605035645939,0.0031035813540664517,0.0003101605035645939,1430.5728436200757,51.426748065227564,2.0,23.77565625
5.0,51.0,4.7,6.12,3.7021276595744674,9.822127659574468,2.4178723404255327,0.4038360120072084,1,True,True,True,True,10.045835206537781,0.432879390839616,0.9943288183641308,0.0006081457653819983,-0.0034318863354852,0.0003296065133586967,0.0034318863354852,0.0003296065133586967,1403.393900768806,48.483973096661096,2.0,23.945125
5.0,51.0,4.75,6.12,3.663157894736842,9.783157894736842,2.456842105263158,0.4279797040596211,1,True,True,True,True,10.006865441700155,0.432879390839616,0.9936838928476598,0.0006628444261183571,-0.0037990036718075996,0.00035707594354951526,0.0037990036718075996,0.00035707594354951526,1376.448914797473,46.53789163880946,2.0,24.116406249999997
5.0,52.0,4.35,6.24,3.862068965517242,10.102068965517242,2.377931034482758,0.24482492882079154,1,True,True,True,True,10.325776512480555,0.432879390839616,0.9971103303294268,0.00046062552064155834,-0.0018164725807701806,0.000259332772314975,0.0018164725807701806,0.000259332772314975,1584.4809325920287,81.37130864882663,2.0,22.872874999999997
5.0,52.0,4.4,6.24,3.818181818181818,10.058181818181819,2.4218181818181823,0.2651924912331698,1,True,True,True,True,10.281889365145132,0.432879390839616,0.9968182521189873,0.0004748791477051137,-0.0019892393840000725,0.0002659090662504706,0.0019892393840000725,0.0002659090662504706,1557.2560164633205,74.87931116577943,2.0,23.026
5.0,52.0,4.45,6.24,3.7752808988764044,10.015280898876405,2.464719101123596,0.2865308196198977,1,True,True,True,True,10.238988445839718,0.432879390839616,0.9964927942666942,0.0004896928681634209,-0.0021807013994292763,0.0002727014822943633,0.0021807013994292763,0.0002727014822943633,1530.195761649401,68.83257524559546,2.0,23.180875
5.0,52.0,4.5,6.24,3.7333333333333334,9.973333333333333,2.506666666666667,0.3086386322690217,1,True,True,True,True,10.197040880296646,0.432879390839616,0.996129789059321,0.0005058085439889489,-0.002393074981285938,0.00028011514524283046,0.002393074981285938,0.00028011514524283046,1503.3079325751844,63.29712153673155,2.0,23.3375
5.0,52.0,4.55,6.24,3.6923076923076925,9.932307692307692,2.5476923076923077,0.33136194956117243,1,True,True,True,True,10.156015239271005,0.432879390839616,0.9957245095056868,0.0005244376797104887,-0.00262885941320009,0.0002888045713301716,0.00262885941320009,0.0002888045713301716,1476.6000564450358,58.35194136827112,2.0,23.495874999999998
5.0,52.0,4.6,6.24,3.6521739130434785,9.892173913043479,2.5878260869565217,0.3545824579083349,1,True,True,True,True,10.115881460006792,0.432879390839616,0.9952715895429305,0.0005474410896634928,-0.0028908753588924377,0.00029976460329683165,0.0028908753588924377,0.00029976460329683165,1450.0794215004476,54.08769806474912,2.0,23.656
5.0,52.0,4.65,6.24,3.6129032258064515,9.852903225806452,2.6270967741935487,0.37820859171480764,1,True,True,True,True,10.076610772769765,0.432879390839616,0.9947649322313231,0.0005775152774101114,-0.0031823088317894607,0.0003144215129593855,0.0031823088317894607,0.0003144215129593855,1423.753075543011,50.60114352049754,2.0,23.817875
5.0,52.0,4.7,6.24,3.574468085106383,9.814468085106384,2.6655319148936174,0.4021688697409662,1,True,True,True,True,10.038175632069697,0.432879390839616,0.9941976040409289,0.000618331138046502,-0.003506761515178394,0.00033469463185493764,0.003506761515178394,0.00033469463185493764,1397.6278247197254,47.983263277352016,2.0,23.9815
5.0,52.0,4.75,6.24,3.5368421052631582,9.776842105263158,2.703157894736842,0.42640696790953236,1,True,True,True,True,10.000549652226471,0.432879390839616,0.993561713020686,0.0006745522813725669,-0.0038683083954537587,0.0003629903958729591,0.0038683083954537587,0.0003629903958729591,1371.7102325673618,46.30118963750868,2.0,24.146875
5.0,53.0,4.3,6.36,3.767441860465117,10.127441860465117,2.592558139534883,0.22389783564364188,1,True,True,True,True,10.35114940742843,0.432879390839616,0.9972347678404028,0.00045411844680440537,-0.0017425723205419213,0.00025630502197274027,0.0017425723205419213,0.00025630502197274027,1597.0846351715272,84.49868748485582,2.0,22.802875
5.0,53.0,4.35,6.36,3.7241379310344835,10.084137931034483,2.635862068965517,0.24317280047120754,1,True,True,True,True,10.307845477997796,0.432879390839616,0.9969689379163426,0.0004676797738863197,-0.0019002246462196978,0.00026259561067122595,0.0019002246462196978,0.00026259561067122595,1570.9150618484878,78.08919516028114,2.0,22.948843749999998
5.0,53.0,4.4,6.36,3.681818181818182,10.041818181818183,2.678181818181818,0.26366801573827436,1,True,True,True,True,10.265525728781496,0.432879390839616,0.9966740255296879,0.0004815380223831904,-0.0020742157493862084,0.0002689641274553855,0.0020742157493862084,0.0002689641274553855,1544.879197561285,72.05940729531534,2.0,23.096500000000002
5.0,53.0,4.45,6.36,3.6404494382022476,10.000449438202248,2.7195505617977527,0.2851204582434491,1,True,True,True,True,10.22415698516556,0.432879390839616,0.9963465443698529,0.0004961844673383015,-0.002266406222321498,0.0002756803687899458,0.002266406222321498,0.0002756803687899458,1518.9846886405383,66.46258222079598,2.0,23.245843750000002
5.0,53.0,4.5,6.36,3.6000000000000005,9.96,2.76,0.3073297422082615,1,True,True,True,True,10.183707546963314,0.432879390839616,0.9959825580509377,0.0005124378857258604,-0.0024788852635164536,0.00028318927784085556,0.0024788852635164536,0.00028318927784085556,1493.2389736657037,61.362836119890275,2.0,23.396875
5.0,53.0,4.55,6.36,3.560439560439561,9.920439560439561,2.799560439560439,0.33014316096791263,1,True,True,True,True,10.144147107402874,0.432879390839616,0.9955776182479834,0.0005315792943849229,-0.00271400062303654,0.0002921800302537696,0.00271400062303654,0.0002921800302537696,1467.6492813125592,56.83535802338776,2.0,23.54959375
