C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,exposure_p,E1,E2,stress_sum_benchmark,predicted_R100_raw,predicted_A_raw,predicted_d1,predicted_d2,predicted_R100,predicted_R200,predicted_A,predicted_a_ref,predicted_SOH200,predicted_eol_a1,projection_applied,predicted_charge_time,charge_time_model,eol_median,pareto_rank,p
4.9,74.0,4.5,9.061224489795917,0.7999999999999999,9.861224489795918,8.261224489795916,0.1933278294040515,1,True,True,True,True,2.5,49.16227058686622,3.221755271781205,52.384025858647426,0.002476218889560753,0.0018516268552096684,0.0006245920343510845,0.0009258134276048342,0.002476218889560753,0.004327845744770421,0.0018516268552096684,1.0,0.9950475622208785,1436.438098917641,False,10.085027966902087,physical_offset,1436.438098917641,21,2.5
4.85,77.0,4.75,9.52577319587629,0.3789473684210526,9.904720564297342,9.146825827455238,0.06167451824322873,1,True,True,True,True,2.5,49.86032266793345,1.8440185765056822,51.704341244439135,0.002316244980186975,0.0018514587169082169,0.00046478626327875797,0.0009257293584541084,0.002316244980186975,0.0041677036970951915,0.0018514587169082169,1.0,0.995367510039626,1444.9604457580915,False,10.128524041403512,physical_offset,1444.9604457580915,22,2.5
4.85,77.0,4.7,9.52577319587629,0.38297872340425526,9.908751919280546,9.142794472472035,0.07668968983770988,1,True,True,True,True,2.5,49.86032266793345,1.7958742052096792,51.65619687314313,0.0023124881147854005,0.0018514685631504696,0.0004610195516349309,0.0009257342815752348,0.0023124881147854005,0.0041639566779358705,0.0018514685631504696,1.0,0.9953750237704292,1445.1566536297023,False,10.132555396386715,physical_offset,1445.1566536297023,23,2.5
4.85,77.0,4.65,9.52577319587629,0.3870967741935483,9.912869970069838,9.138676421682742,0.0966639147020255,1,True,True,True,True,2.5,49.86032266793345,1.7484920014545071,51.60881466938796,0.0023087907238517084,0.0018514782535180884,0.00045731247033362,0.0009257391267590442,0.0023087907238517084,0.004160268977369797,0.0018514782535180884,1.0,0.9953824185522966,1445.3497808111822,False,10.136673447176008,physical_offset,1445.3497808111822,24,2.5
4.8,80.0,4.8,10.0,0.0,10.0,10.0,0.0,1,True,True,True,True,2.5,50.4781108996761,0.0,50.4781108996761,0.00212591805384708,0.0018514376715754047,0.0002744803822716754,0.0009257188357877024,0.00212591805384708,0.003977355725422484,0.0018514376715754047,1.0,0.9957481638923058,1455.1077339488547,False,10.22380347710617,physical_offset,1455.1077339488547,25,2.5
5.2,58.0,4.55,6.692307692307692,2.901098901098901,9.593406593406593,3.7912087912087906,0.301438246295025,3,True,True,True,True,3.0,101.9408,25.904003125,127.844803125,0.0034024687962004195,0.0018569531093626974,0.001545515686837722,0.0009284765546813487,0.0034024687962004195,0.005259421905563117,0.0018569531093626974,1.0,0.9931950624075992,1386.8031332522326,False,9.817210070512763,physical_offset,1386.8031332522326,1,3.0
5.2,58.0,4.5,6.692307692307692,2.933333333333333,9.625641025641025,3.7589743589743585,0.2762645110059046,3,True,True,True,True,3.0,101.9408,25.059375000000003,127.000175,0.0033735443754679775,0.0018571225921252667,0.0015164217833427108,0.0009285612960626333,0.0033735443754679775,0.005230666967593244,0.0018571225921252667,1.0,0.993252911249064,1388.2221854595466,False,9.849444502747195,physical_offset,1388.2221854595466,2,3.0
5.15,60.0,4.55,6.990291262135922,2.6373626373626373,9.62765389949856,4.352928624773284,0.31575705760628076,3,True,True,True,True,3.0,102.44315625000003,23.549093749999997,125.99225000000003,0.0033043141985380797,0.0018573267328889564,0.0014469874656491233,0.0009286633664444782,0.0033043141985380797,0.0051616409314270365,0.0018573267328889564,1.0,0.9933913716029238,1391.685608199232,False,9.85145737660473,physical_offset,1391.685608199232,3,3.0
5.1,63.0,4.6,7.411764705882353,2.2173913043478266,9.62915601023018,5.194373401534527,0.3267919738438435,2,True,True,True,True,3.0,104.46266249999998,20.683899999999998,125.14656249999997,0.003135802350802961,0.0018575040298178722,0.0012782983209850887,0.0009287520149089361,0.003135802350802961,0.004993306380620833,0.0018575040298178722,1.0,0.9937283952983941,1400.250785665734,False,9.85295948733635,physical_offset,1400.250785665734,4,3.0
5.1,63.0,4.55,7.411764705882353,2.2417582417582422,9.653522947640596,5.170006464124111,0.301438246295025,2,True,True,True,True,3.0,104.46266249999998,20.0167296875,124.47939218749998,0.0031129550002971453,0.001857637903962386,0.0012553170963347593,0.000928818951981193,0.0031129550002971453,0.004970592904259531,0.001857637903962386,1.0,0.9937740899994058,1401.3823825930813,False,9.877326424746766,physical_offset,1401.3823825930813,5,3.0
5.05,65.0,4.65,7.722772277227723,1.9354838709677418,9.658256148195465,5.787288406259981,0.28985051768693937,1,True,True,True,True,3.0,104.63994531249999,18.852117187500006,123.4920625,0.0030668932133842974,0.0018578366884744498,0.0012090565249098476,0.0009289183442372249,0.0030668932133842974,0.0049247299018587475,0.0018578366884744498,1.0,0.9938662135732315,1403.688445201167,False,9.882059625301634,physical_offset,1403.688445201167,6,3.0
5.05,66.0,4.6,7.841584158415842,1.8260869565217392,9.667671114937582,6.015497201894103,0.2847233115900808,1,True,True,True,True,3.0,106.24979062499999,17.033800000000003,123.28359062499999,0.0029485111466813997,0.0018578845799567406,0.001090626566724659,0.0009289422899783703,0.0029485111466813997,0.00480639572663814,0.0018578845799567406,1.0,0.9941029777066372,1409.7769768392664,False,9.891474592043751,physical_offset,1409.7769768392664,7,3.0
5.05,66.0,4.55,7.841584158415842,1.8461538461538463,9.687738004569688,5.9954303122619965,0.29112931763577277,2,True,True,True,True,3.0,106.24979062499999,16.484365625000002,122.73415624999998,0.0029296956815589633,0.0018579948292522226,0.0010717008523067407,0.0009289974146261113,0.0029296956815589633,0.004787690510811186,0.0018579948292522226,1.0,0.9941406086368821,1410.7150662624067,False,9.911541481675858,physical_offset,1410.7150662624067,8,3.0
5.0,69.0,4.65,8.28,1.4193548387096773,9.699354838709677,6.860645161290322,0.22322894004911492,1,True,True,True,True,3.0,107.8125,13.8248859375,121.6373859375,0.002784150867046322,0.0018582207889419383,0.0009259300781043836,0.0009291103944709692,0.002784150867046322,0.00464237165598826,0.0018582207889419383,1.0,0.9944316982659074,1418.1901019300183,False,9.923158315815847,physical_offset,1418.1901019300183,9,3.0
5.0,69.0,4.6,8.28,1.434782608695652,9.714782608695652,6.845217391304347,0.2338349954664919,1,True,True,True,True,3.0,107.8125,13.383699999999994,121.19619999999999,0.0027690423864028587,0.0018583093171465775,0.0009107330692562812,0.0009291546585732887,0.0027690423864028587,0.004627351703549436,0.0018583093171465775,1.0,0.9944619152271943,1418.947724415573,False,9.938586085801822,physical_offset,1418.947724415573,10,3.0
5.0,69.0,4.55,8.28,1.4505494505494505,9.73054945054945,6.829450549450549,0.24680253662680146,1,True,True,True,True,3.0,107.8125,12.952001562499994,120.76450156249999,0.0027542588066638016,0.0018583959415930276,0.000895862865070774,0.0009291979707965138,0.0027542588066638016,0.004612654748256829,0.0018583959415930276,1.0,0.9944914823866724,1419.689425642639,False,9.95435292765562,physical_offset,1419.689425642639,11,3.0
5.0,69.0,4.5,8.28,1.4666666666666666,9.746666666666666,6.813333333333333,0.2617808637339246,1,True,True,True,True,3.0,107.8125,12.529687499999996,120.3421875,0.00273979659629758,0.0018584806829743121,0.0008813159133232678,0.0009292403414871561,0.00273979659629758,0.004598277279271892,0.0018584806829743121,1.0,0.9945204068074048,1420.4153586647906,False,9.970470143772836,physical_offset,1420.4153586647906,12,3.0
4.95,71.0,4.7,8.606060606060604,1.1489361702127658,9.75499677627337,7.457124435847838,0.17541696590322425,1,True,True,True,True,3.0,107.6425453125,11.680087500000006,119.32263281250002,0.002716625932203819,0.0018586846267114243,0.0008579413054923949,0.0009293423133557121,0.002716625932203819,0.004575310558915243,0.0018586846267114243,1.0,0.9945667481355924,1421.5574469770359,False,9.97880025337954,physical_offset,1421.5574469770359,13,3.0
4.95,71.0,4.65,8.606060606060604,1.161290322580645,9.76735092864125,7.444770283479959,0.1850235547296864,1,True,True,True,True,3.0,107.6425453125,11.311270312500007,118.953815625,0.00270399573059337,0.001858758633429849,0.0008452370971635209,0.0009293793167149245,0.00270399573059337,0.004562754364023219,0.001858758633429849,1.0,0.9945920085388134,1422.1921796139095,False,9.99115440574742,physical_offset,1422.1921796139095,14,3.0
4.95,72.0,4.6,8.727272727272727,1.0434782608695652,9.770750988142291,7.683794466403161,0.18577593196275055,1,True,True,True,True,3.0,109.15863750000001,9.733599999999996,118.89223750000001,0.0025971225556596853,0.0018587766963726925,0.0007383458592869927,0.0009293883481863463,0.0025971225556596853,0.004455899252032378,0.0018587766963726925,1.0,0.9948057548886806,1427.7691902797228,False,9.994554465248461,physical_offset,1427.7691902797228,15,3.0
4.95,72.0,4.55,8.727272727272727,1.054945054945055,9.782217782217781,7.672327672327672,0.20185485844348142,1,True,True,True,True,3.0,109.15863750000001,9.419637499999997,118.578275,0.002586370861304007,0.0018588396959701107,0.0007275311653338963,0.0009294198479850553,0.002586370861304007,0.004445210557274117,0.0018588396959701107,1.0,0.9948272582773919,1428.311815543682,False,10.006021259323951,physical_offset,1428.311815543682,16,3.0
4.9,74.0,4.7,9.061224489795917,0.7659574468085105,9.827181936604427,8.295267042987406,0.12334903648645763,1,True,True,True,True,3.0,108.82532500000003,7.786724999999996,116.61205000000002,0.0025420696150740226,0.0018592329833241976,0.000682836631749825,0.0009296164916620988,0.0025420696150740226,0.00440130259839822,0.0018592329833241976,1.0,0.994915860769852,1430.5065515207723,False,10.050985413710597,physical_offset,1430.5065515207723,17,3.0
4.9,74.0,4.65,9.061224489795917,0.7741935483870966,9.835418038183013,8.28703094140882,0.13666597484470586,1,True,True,True,True,3.0,108.82532500000003,7.540846874999997,116.36617187500003,0.0025336494806670563,0.0018592823211364808,0.0006743671595305755,0.0009296411605682404,0.0025336494806670563,0.004392931801803537,0.0018592823211364808,1.0,0.9949327010386659,1430.9322387538161,False,10.059221515289183,physical_offset,1430.9322387538161,18,3.0
4.9,74.0,4.6,9.061224489795917,0.782608695652174,9.84383318544809,8.278615794143743,0.15337937967542026,1,True,True,True,True,3.0,108.82532500000003,7.300199999999995,116.12552500000002,0.002525408491225167,0.0018593306092481022,0.0006660778819770649,0.0009296653046240511,0.002525408491225167,0.004384739100473269,0.0018593306092481022,1.0,0.9949491830175496,1431.3489841790295,False,10.06763666255426,physical_offset,1431.3489841790295,19,3.0
4.9,74.0,4.55,9.061224489795917,0.7912087912087912,9.852433281004709,8.270015698587125,0.17250484367178248,1,True,True,True,True,3.0,108.82532500000003,7.064728124999995,115.89005312500004,0.0025173447204584086,0.0018593778589461659,0.0006579668615122427,0.0009296889294730829,0.0025173447204584086,0.004376722579404574,0.0018593778589461659,1.0,0.9949653105590831,1431.756877816648,False,10.076236758110879,physical_offset,1431.756877816648,20,3.0
4.9,74.0,4.5,9.061224489795917,0.7999999999999999,9.861224489795918,8.261224489795916,0.1933278294040515,1,True,True,True,True,3.0,108.82532500000003,6.834374999999996,115.65970000000003,0.002509456242076833,0.0018594240815177757,0.0006500321605590574,0.0009297120407588879,0.002509456242076833,0.004368880323594609,0.0018594240815177757,1.0,0.9949810875158464,1432.156009951359,False,10.085027966902087,physical_offset,1432.156009951359,21,3.0
4.85,77.0,4.75,9.52577319587629,0.3789473684210526,9.904720564297342,9.146825827455238,0.06167451824322873,1,True,True,True,True,3.0,109.80597031249998,4.018945312499998,113.82491562499997,0.0023788595901268563,0.0018597959398938659,0.0005190636502329904,0.0009298979699469329,0.0023788595901268563,0.004238655530020723,0.0018597959398938659,1.0,0.9952422808197463,1438.9074386635616,False,10.128524041403512,physical_offset,1438.9074386635616,22,3.0
4.85,77.0,4.7,9.52577319587629,0.38297872340425526,9.908751919280546,9.142794472472035,0.07668968983770988,1,True,True,True,True,3.0,109.80597031249998,3.893362499999998,113.69933281249997,0.0023745589872958607,0.0018598211392938902,0.0005147378480019704,0.0009299105696469451,0.0023745589872958607,0.004234380126589751,0.0018598211392938902,1.0,0.9952508820254082,1439.1260611851144,False,10.132555396386715,physical_offset,1439.1260611851144,23,3.0
4.85,77.0,4.65,9.52577319587629,0.3870967741935483,9.912869970069838,9.138676421682742,0.0966639147020255,1,True,True,True,True,3.0,109.80597031249998,3.7704234374999985,113.57639374999998,0.0023703489200923777,0.0018598458082000318,0.0005105031118923459,0.0009299229041000159,0.0023703489200923777,0.0042301947282924095,0.0018598458082000318,1.0,0.9952593021598153,1439.3401112656495,False,10.136673447176008,physical_offset,1439.3401112656495,24,3.0
4.8,80.0,4.8,10.0,0.0,10.0,10.0,0.0,1,True,True,True,True,3.0,110.59199999999998,0.0,110.59199999999998,0.0022138319718385782,0.0018604476142121604,0.00035338435762641784,0.0009302238071060802,0.0022138319718385782,0.004074279586050738,0.0018604476142121604,1.0,0.9955723360563228,1447.423163067621,False,10.22380347710617,physical_offset,1447.423163067621,25,3.0
